Genus,Species,Family,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,ForStrat_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,BodyMass_Value
Plagiodontia,aedium,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1267
Rhizoplagiodontia,lemkei,Capromyidae,0,0,0,0,0,0,30,0,0,70,G,1,0,0,1350.1
Ochotona,cansus,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,68.75
Ochotona,nubrica,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,116.21
Ochotona,pusilla,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,142.5
Ochotona,rufescens,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,250
Ochotona,dauurica,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,109
Ochotona,thibetana,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,83.1
Ochotona,thomasi,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,111.63
Ochotona,huangensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,105.33
Ochotona,curzoniae,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,131.48
Ochotona,turuchanensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,142.15
Ochotona,princeps,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,157.63
Ochotona,pallasi,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,149.62
Ochotona,hyperborea,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,120
Ochotona,alpina,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,150
Ochotona,argentata,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,142.15
Ochotona,hoffmanni,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,142.15
Ochotona,collaris,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,129
Ochotona,roylei,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,260
Ochotona,erythrotis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,181
Ochotona,forresti,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,111.65
Ochotona,gaoligongensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,111.61
Ochotona,ladacensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,182.19
Ochotona,rutila,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,182.02
Ochotona,koslowi,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,182.03
Ochotona,gloveri,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,181.97
Ochotona,macrotis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,260
Ochotona,muliensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,182
Ochotona,nigritia,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,142.15
Ochotona,himalayana,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,189.31
Ochotona,iliensis,Ochotonidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,209.75
Brachylagus,idahoensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,421.34
Bunolagus,monticularis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1750.01
Caprolagus,hispidus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2497
Lepus,arcticus,Leporidae,0,0,0,0,0,30,0,0,0,70,G,1,0,0,4405.04
Lepus,othus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4805.96
Lepus,timidus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3048
Lepus,alleni,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3685.02
Lepus,americanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1710.02
Lepus,tolai,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1589
Lepus,tibetanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2451.03
Lepus,insularis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2658.02
Lepus,starcki,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2750
Lepus,castroviejoi,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2822.41
Lepus,comus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1460
Lepus,coreanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2017.79
Lepus,europaeus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3740
Lepus,mandshuricus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1800
Lepus,microtis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1763.61
Lepus,fagani,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2048.51
Lepus,peguensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2267.5
Lepus,hainanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2000
Lepus,nigricollis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2298.5
Lepus,sinensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1510
Lepus,habessinicus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2015.56
Lepus,brachyurus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2519.45
Lepus,saxatilis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2363.33
Lepus,townsendii,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1555
Lepus,callotis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2500
Lepus,californicus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2422.48
Lepus,oiostolus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3000
Lepus,flavigularis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2999.99
Lepus,capensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3261.67
Lepus,granatensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4010
Lepus,corsicanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3000
Lepus,yarkandensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1460.41
Sylvilagus,insonus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,2999.99
Sylvilagus,obscurus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1218.45
Sylvilagus,cognatus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1218.45
Sylvilagus,transitionalis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,656.7
Sylvilagus,nuttallii,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,755.09
Sylvilagus,graysoni,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,964.01
Sylvilagus,floridanus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1172.79
Sylvilagus,cunicularius,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,2999.99
Sylvilagus,robustus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1218.45
Sylvilagus,audubonii,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,889.63
Sylvilagus,varynaensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1218.45
Sylvilagus,brasiliensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,949.99
Sylvilagus,aquaticus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,2135.8
Sylvilagus,palustris,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1500
Sylvilagus,bachmani,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,643.25
Sylvilagus,dicei,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1343.35
Sylvilagus,mansuetus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,811.92
Nesolagus,timminsi,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,1500
Nesolagus,netscheri,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1500
Oryctolagus,cuniculus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1832.22
Pentalagus,furnessi,Leporidae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,2396.25
Poelagus,marjorita,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2500
Pronolagus,crassicaudatus,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2089
Pronolagus,randensis,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,2335.02
Pronolagus,rupestris,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1754
Romerolagus,diazi,Leporidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,476.65
Atelerix,albiventris,Erinaceidae,20,10,30,0,10,0,20,0,0,10,G,1,0,0,600
Atelerix,algirus,Erinaceidae,20,10,30,0,10,0,20,0,0,10,G,1,0,0,1250
Atelerix,frontalis,Erinaceidae,20,10,30,0,10,0,20,0,0,10,G,1,0,0,309.5
Atelerix,sclateri,Erinaceidae,20,10,30,0,10,0,20,0,0,10,G,1,0,0,539.15
Erinaceus,amurensis,Erinaceidae,80,10,10,0,0,0,0,0,0,0,G,1,0,0,571.88
Erinaceus,roumanicus,Erinaceidae,70,20,10,0,0,0,0,0,0,0,G,1,0,0,744.55
Erinaceus,concolor,Erinaceidae,80,10,10,0,0,0,0,0,0,0,G,1,0,0,719
Erinaceus,europaeus,Erinaceidae,80,10,10,0,0,0,0,0,0,0,G,1,0,0,771
Hemiechinus,auritus,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,342
Hemiechinus,collaris,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,141
Mesechinus,dauuricus,Erinaceidae,0,0,0,0,40,30,10,0,20,0,G,1,0,0,342
Mesechinus,hughi,Erinaceidae,0,0,0,0,40,30,10,0,20,0,G,1,0,0,315.81
Paraechinus,aethiopicus,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,352.4
Paraechinus,hypomelas,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,213
Paraechinus,micropus,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,171
Paraechinus,nudiventris,Erinaceidae,30,0,0,0,30,20,10,0,10,0,G,1,0,0,234.14
Echinosorex,gymnura,Erinaceidae,50,0,30,20,0,0,0,0,0,0,G,1,0,0,957
Hylomys,suillus,Erinaceidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,65.83
Hylomys,megalotis,Erinaceidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,65.83
Hylomys,parvus,Erinaceidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,65.83
Neohylomys,hainanensis,Erinaceidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,52.21
Neotetracus,sinensis,Erinaceidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,290.15
Podogymnura,truei,Erinaceidae,80,20,0,0,0,0,0,0,0,0,G,1,1,0,114
Podogymnura,aureospinula,Erinaceidae,80,20,0,0,0,0,0,0,0,0,G,1,1,0,247
Solenodon,paradoxus,Solenodontidae,30,10,20,0,0,0,20,0,0,20,G,1,0,0,900
Solenodon,marcanoi,Solenodontidae,30,10,20,0,0,0,20,0,0,20,G,1,0,0,764.85
Solenodon,cubanus,Solenodontidae,30,10,20,0,0,0,20,0,0,20,G,1,0,0,650
Solenodon,arredondoi,Solenodontidae,20,10,20,0,0,0,20,0,0,30,G,1,0,0,764.85
Crocidura,phaeura,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,orii,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.4
Crocidura,nigricans,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,20
Crocidura,nigrofusca,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,11.75
Crocidura,nimbae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,15.5
Crocidura,niobe,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16
Crocidura,obscurior,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,olivieri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,57.95
Crocidura,orientalis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,15.8
Crocidura,nigripes,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,13.2
Crocidura,palawanensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,paradoxura,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,8.23
Crocidura,parvipes,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,nigeriae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,23
Crocidura,pergrisea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.1
Crocidura,nana,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,picea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,pitmani,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,planiceps,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,2.5
Crocidura,poensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16.57
Crocidura,pasha,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.5
Crocidura,miya,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.2
Crocidura,macarthuri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,zimmermanni,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,macmillani,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,macowi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,malayana,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,12.7
Crocidura,manengubae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,maquassiensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6
Crocidura,mariquensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,11.25
Crocidura,maurisca,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14
Crocidura,negligens,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,mindorus,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,18
Crocidura,nicobarica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,28.9
Crocidura,monax,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16
Crocidura,monticola,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.6
Crocidura,montis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,muricauda,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,musseri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,mutesae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,23.91
Crocidura,religiosa,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,7
Crocidura,nanilla,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.5
Crocidura,polia,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,negrina,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,11.33
Crocidura,maxi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,7.53
Crocidura,vosmaeri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,rapax,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,theresae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,17.6
Crocidura,thomensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,trichura,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,turba,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,ultima,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16
Crocidura,usambarae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.7
Crocidura,viaria,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,17
Crocidura,virgata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,tenuis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.43
Crocidura,vorax,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,telfordi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,watasei,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,whitakeri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.5
Crocidura,wimmeri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,23.5
Crocidura,wuchihensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,4.3
Crocidura,xantippe,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,yankariensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5
Crocidura,zaphiri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,zarudnyi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.71
Crocidura,lucina,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,voi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,silacea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,8
Crocidura,raineyi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,ramona,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,zimmeri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,rhoditis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14
Crocidura,roosevelti,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,russula,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,8.2
Crocidura,selina,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,serezkyensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,shantungensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,thalia,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,sicula,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.9
Crocidura,pullata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,smithii,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,somalica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,11.5
Crocidura,stenocephala,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,21
Crocidura,suaveolens,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.19
Crocidura,susiana,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,tanakae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,tansaniana,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,tarella,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,tarfayensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.5
Crocidura,sibirica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,eisentrauti,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,floweri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,crossei,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.9
Crocidura,cyanea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.35
Crocidura,denti,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,7
Crocidura,desperata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,dhofarensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.8
Crocidura,dolichura,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.7
Crocidura,congobelgica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,dsinezumi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.21
Crocidura,cinderella,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,elgonius,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.5
Crocidura,allex,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,aleksandrisi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,luna,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,lusitania,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,2
Crocidura,elongata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,17.8
Crocidura,andamanensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,fischeri,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,douceti,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,4.3
Crocidura,beatus,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.55
Crocidura,ansellorum,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,arabica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.86
Crocidura,arispa,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,armenica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,attenuata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.27
Crocidura,attila,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,baileyi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,crenata,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.52
Crocidura,batesi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,15.5
Crocidura,flavescens,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,28.49
Crocidura,beccarii,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,bottegi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,3.5
Crocidura,bottegoides,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,3.07
Crocidura,brunnea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,buettikoferi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,caliginea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,canariensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,7.5
Crocidura,caspica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,baluensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16.9
Crocidura,lanosa,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,22.6
Crocidura,hispida,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,horsfieldii,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5
Crocidura,hutanis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,ichnusae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,indochinensis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,jacksoni,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,7
Crocidura,jenkinsi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,12.6
Crocidura,jouvenetae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.79
Crocidura,katinka,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,erica,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,lamottei,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,20.5
Crocidura,hildegardeae,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.5
Crocidura,latona,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.35
Crocidura,lea,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,6.6
Crocidura,lepidura,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,leucodon,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9.82
Crocidura,levicula,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,1.77
Crocidura,littoralis,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,16
Crocidura,longipes,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,19.3
Crocidura,ludia,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,5.15
Crocidura,kivuana,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,9
Crocidura,gmelini,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,10.42
Crocidura,foxi,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,19
Crocidura,fuliginosa,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,12
Crocidura,fulvastra,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,12.67
Crocidura,fumosa,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,14.5
Crocidura,fuscomurina,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,3.92
Crocidura,hirta,Soricidae,50,0,10,0,0,40,0,0,0,0,G,1,0,0,15.8
